ruleID,ruleName, groupID, groupName,expression,New Audiencing Rules,,
smartportal_RULE_HP_PARTNER_AND_PARTNERONE_IPG, RULE_HP_PARTNER_AND_PARTNERONE_IPG, smartportal_HP_PARTNER_AND_PARTNERONE_IPG, HP_PARTNER_AND_PARTNERONE_IPG, CountryCode = ES &  CountryCode = DE &  CountryCode = IT &  CountryCode = IL &  CountryCode = CH &  CountryCode = BE &  CountryCode = SE &  CountryCode = PL &  CountryCode = CZ &  CountryCode = SK &  CountryCode = AT &  CountryCode = NL &  CountryCode = TR &  CountryCode = HU &  CountryCode = FI &  CountryCode = UA &  CountryCode = FR &  CountryCode = GB &  CountryCode = IE &  CountryCode = RU &  CountryCode = PT &  CountryCode = PL &  CountryCode = ZA &  CountryCode = AT &  CountryCode = DK &  CountryCode = NG &  CountryCode = GH &  CountryCode = FI &  CountryCode = LT ,N/A; only for contents in special Repository,,
smartportal_RULE_HPFS_Portal_EMEA, RULE_HPFS_Portal_EMEA, smartportal_HPFS_Portal_EMEA, HPFS_Portal_EMEA, UserRights = G_HPFS_Portal_Access &  CountryCode = GB ,User Rights,,
smartportal_RULE_EMEA_PORTAL_UK, RULE_EMEA_PORTAL_UK, smartportal_EMEA_PORTAL_UK, EMEA_PORTAL_UK, CountryCode = DE ,N/A; only for contents in special Repository,,
smartportal_RULE_HP_PARTNER_AND_PARTNERONE_NOT_NL, RULE_HP_PARTNER_AND_PARTNERONE_NOT_NL, smartportal_HP_PARTNER_AND_PARTNERONE_NOT_NL, HP_PARTNER_AND_PARTNERONE_NOT_NL, CountryCode = NL ,N/A; only for contents in special Repository,,
smartportal_RULE_HP_PARTNER_AND_PARTNERONE_NOT_DE_USERS, RULE_HP_PARTNER_AND_PARTNERONE_NOT_DE_USERS, smartportal_HP_PARTNER_AND_PARTNERONE_NOT_DE_USERS, HP_PARTNER_AND_PARTNERONE_NOT_DE_USERS, CountryCode = DE ,N/A; only for contents in special Repository,,
smartportal_RULE_HARD_BOUNCE_USERS, RULE_HARD_BOUNCE_USERS, smartportal_HARD_BOUNCE_USERS, HARD_BOUNCE_USERS, Campaigns = 1-893406011 &  CountryCode = GB &  CountryCode = DE &  CountryCode = IT &  CountryCode = FR &  CountryCode = ES ,N/A; only for contents in special Repository,,
smartportal_RULE_G_HP_New_P1_Leads_Program_Prospect_EMEA, RULE_G_HP_New_P1_Leads_Program_Prospect_EMEA, smartportal_G_HP_New_P1_Leads_Program_Prospect_EMEA, G_HP_New_P1_Leads_Program_Prospect_EMEA, Programs = G_SPT_PCLM_Prospect &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Prospect &  Programs = G_SPT_PCLM_Enrolled ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Program_Enrolled_NonPPA_EMEA, RULE_G_HP_New_P1_Leads_Program_Enrolled_NonPPA_EMEA, smartportal_G_HP_New_P1_Leads_Program_Enrolled_NonPPA_EMEA, G_HP_New_P1_Leads_Program_Enrolled_NonPPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Program_Enrolled_Assign_PPA_EMEA, RULE_G_HP_New_P1_Leads_Program_Enrolled_Assign_PPA_EMEA, smartportal_G_HP_New_P1_Leads_Program_Enrolled_Assign_PPA_EMEA, G_HP_New_P1_Leads_Program_Enrolled_Assign_PPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin &  UserRights = G_SPT_My_HP_Leads_and_Opportunies_Tool_Location_Admin &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Program_Enrolled_Training_NonPPA_EMEA, RULE_G_HP_New_P1_Leads_Program_Enrolled_Training_NonPPA_EMEA, smartportal_G_HP_New_P1_Leads_Program_Enrolled_Training_NonPPA_EMEA, G_HP_New_P1_Leads_Program_Enrolled_Training_NonPPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  ResponsibilityNames = HP Partner Portal Admin - EMEA ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Program_Enrolled_Training_PPA_EMEA, RULE_G_HP_New_P1_Leads_Program_Enrolled_Training_PPA_EMEA, smartportal_G_HP_New_P1_Leads_Program_Enrolled_Training_PPA_EMEA, G_HP_New_P1_Leads_Program_Enrolled_Training_PPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_My_Leads_Access_PPA_EMEA, RULE_G_HP_New_P1_My_Leads_Access_PPA_EMEA, smartportal_G_HP_New_P1_My_Leads_Access_PPA_EMEA, G_HP_New_P1_My_Leads_Access_PPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_My_Leads_Access_NonPPA_EMEA, RULE_G_HP_New_P1_My_Leads_Access_NonPPA_EMEA, smartportal_G_HP_New_P1_My_Leads_Access_NonPPA_EMEA, G_HP_New_P1_My_Leads_Access_NonPPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Complete_Admin_Training_NonPPA_EMEA, RULE_G_HP_New_P1_Leads_Complete_Admin_Training_NonPPA_EMEA, smartportal_G_HP_New_P1_Leads_Complete_Admin_Training_NonPPA_EMEA, G_HP_New_P1_Leads_Complete_Admin_Training_NonPPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_Leads_Complete_Admin_Training_PPA_EMEA, RULE_G_HP_New_P1_Leads_Complete_Admin_Training_PPA_EMEA, smartportal_G_HP_New_P1_Leads_Complete_Admin_Training_PPA_EMEA, G_HP_New_P1_Leads_Complete_Admin_Training_PPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_My_Leads_Access_Comp_Admin_NonPPA_EMEA, RULE_G_HP_New_P1_My_Leads_Access_Comp_Admin_NonPPA_EMEA, smartportal_G_HP_New_P1_My_Leads_Access_Comp_Admin_NonPPA_EMEA, G_HP_New_P1_My_Leads_Access_Comp_Admin_NonPPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin &  ResponsibilityNames = HP Partner Portal Admin - EMEA ,Special program code; need further discussion,,
smartportal_RULE_G_HP_New_P1_My_Leads_Access_Comp_Admin_PPA_EMEA, RULE_G_HP_New_P1_My_Leads_Access_Comp_Admin_PPA_EMEA, smartportal_G_HP_New_P1_My_Leads_Access_Comp_Admin_PPA_EMEA, G_HP_New_P1_My_Leads_Access_Comp_Admin_PPA_EMEA, Programs = G_SPT_PCLM_Enrolled &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_User_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin_Training &  UserRights = G_SPT_My_HP_Leads_and_Opportunities_Tool_Admin ,Special program code; need further discussion,,
smartportal_RULE_USR_PCLM, RULE_USR_PCLM, smartportal_USR_PCLM, USR_PCLM, Programs = G_SPT_PCLM_Enrolled &  IsPartnerAdmin = T ,Special program code; need further discussion,,
smartportal_RULE_USR_DR, RULE_USR_DR, smartportal_USR_DR, USR_DR, Programs = G_SPT_Deal_Registration_Enrolled &  IsPartnerAdmin = T ,Special program code; need further discussion,,
smartportal_RULE_HP_PARTNER_INK_PAGE, RULE_HP_PARTNER_INK_PAGE, smartportal_HP_PARTNER_INK_PAGE, HP_PARTNER_INK_PAGE, CountryCode = IT &  CountryCode = DE &  CountryCode = FR &  CountryCode = ES &  CountryCode = GB &  CountryCode = IE &  CountryCode = CH &  CountryCode = BE &  CountryCode = NL &  CountryCode = RU &  CountryCode = NG &  CountryCode = GH &  CountryCode = MA &  CountryCode = ZA &  CountryCode = AT &  CountryCode = DK &  CountryCode = FI &  CountryCode = CZ &  CountryCode = SK &  CountryCode = TR &  CountryCode = PL ,N/A; only for contents in special Repository,,
smartportal_RULE_HP_PARTNER_SUPPLIES_FINDER, RULE_HP_PARTNER_SUPPLIES_FINDER, smartportal_HP_PARTNER_SUPPLIES_FINDER, HP_PARTNER_SUPPLIES_FINDER, CountryCode = IT &  CountryCode = DE &  CountryCode = FR &  CountryCode = GB &  CountryCode = IE &  CountryCode = RU &  CountryCode = ES &  CountryCode = NL ,N/A; only for contents in special Repository,,
smartportal_RULE_HP_PARTNER_MICROSOFT_PAGE, RULE_HP_PARTNER_MICROSOFT_PAGE, smartportal_HP_PARTNER_MICROSOFT_PAGE, HP_PARTNER_MICROSOFT_PAGE, CountryCode = IT &  CountryCode = DE &  CountryCode = FR &  CountryCode = ES &  CountryCode = GB &  CountryCode = IE ,N/A; only for contents in special Repository,,
smartportal_RULE_USR_JBP, RULE_USR_JBP, smartportal_USR_JBP, USR_JBP, Programs = G_SPT_Joint_Business_Planning &  IsPartnerAdmin = T ,JBP PPA,,
smartportal_RULE_G_HP_JBP_Assign_Access_PPA_EMEA, RULE_G_HP_JBP_Assign_Access_PPA_EMEA, smartportal_G_HP_JBP_Assign_Access_PPA_EMEA, G_HP_JBP_Assign_Access_PPA_EMEA, Programs = G_SPT_Joint_Business_Planning &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_Joint_Business_Planning_User ,JBP User Rights,,
smartportal_RULE_G_HP_JBP_Assign_User_Access_PPA_EMEA, RULE_G_HP_JBP_Assign_User_Access_PPA_EMEA, smartportal_G_HP_JBP_Assign_User_Access_PPA_EMEA, G_HP_JBP_Assign_User_Access_PPA_EMEA, Programs = G_SPT_Joint_Business_Planning &  ResponsibilityNames = HP Partner Portal Admin - EMEA &  UserRights = G_SPT_Joint_Business_Planning_User ,JBP User Rights,,
smartportal_RULE_G_HP_JBP_Access_Now_NonPPA_EMEA, RULE_G_HP_JBP_Access_Now_NonPPA_EMEA, smartportal_G_HP_JBP_Access_Now_NonPPA_EMEA, G_HP_JBP_Access_Now_NonPPA_EMEA, Programs = G_SPT_Joint_Business_Planning &  UserRights = G_SPT_Joint_Business_Planning_User &  ResponsibilityNames = HP Partner Portal Admin - EMEA ,JBP User Rights,,
smartportal_RULE_PROFILE_PLATINUM_LOGOS, RULE_PROFILE_PLATINUM_LOGOS, smartportal_PROFILE_PLATINUM_LOGOS, PROFILE_PLATINUM_LOGOS, Accreditations = G_PM_P1_PLAT &  Accreditations = G_PM_P1_GOLD &  Accreditations = G_PM_P1_SILV &  Accreditations = G_PM_P1_BUS ,Membership,,
smartportal_RULE_PROFILE_PARTNERONE_CANDIDATE, RULE_PROFILE_PARTNERONE_CANDIDATE, smartportal_PROFILE_PARTNERONE_CANDIDATE, PROFILE_PARTNERONE_CANDIDATE, Programs = P1_SPEC_CAN &  Programs = SPEC_P1_CAN &  Accreditations = G_PM_P1_PLAT &  Accreditations = G_PM_P1_GOLD &  Accreditations = G_PM_P1_SILV &  Accreditations = G_PM_P1_BUS &  Accreditations = G_PM_P1_PLAT_PAR &  Accreditations = G_PM_P1_GOLD_PAR &  Accreditations = G_PM_P1_SILV_PAR &  Accreditations = G_PM_P1_BUS_SP ,Membership - Candidates,,
smartportal_RULE_PROFILE_EG_QUESTIONNAIRE, RULE_PROFILE_EG_QUESTIONNAIRE, smartportal_PROFILE_EG_QUESTIONNAIRE, PROFILE_EG_QUESTIONNAIRE, Programs = PM_P1_BUS_SP_EG_CAN &  Programs = P1_BUS_SP_EG_QUEST ,Special program code; need further discussion,,
